"","data","nome_aeroporto","tipo_transporte","tipo_voo","pousos_no_mes","decolagens_no_mes","pou_dec_no_mes","embarcado_no_mes","desembarcado_no_mes","emb_desemb_no_mes","carregada_no_mes","descarregada_no_mes","car_descar_no_mes","transito_no_mes"
"11657",2017-06-01,"sbeg","transporte regular","voo doméstico",816,800,1616,95599,89567,185166,0,0,0,0
"11658",2017-06-01,"sbeg","transporte regular","voo internacional",97,100,197,5289,3589,8878,0,0,0,0
"11659",2017-06-01,"sbeg","transporte não regular","voo doméstico",458,462,920,8898,5707,14605,0,0,0,0
"11660",2017-06-01,"sbeg","transporte não regular","voo internacional",81,82,163,578,776,1354,0,0,0,0
"11661",2017-06-01,"sbfi","transporte regular","voo doméstico",510,508,1018,66332,65636,131968,0,0,0,0
"11662",2017-06-01,"sbfi","transporte regular","voo internacional",22,22,44,2618,2265,4883,0,0,0,0
"11663",2017-06-01,"sbfi","transporte não regular","voo doméstico",292,297,589,8858,9674,18532,0,0,0,0
"11664",2017-06-01,"sbfi","transporte não regular","voo internacional",42,39,81,75,40,115,0,0,0,0
"11665",2017-06-01,"sbgo","transporte regular","voo doméstico",1203,1203,2406,123586,123220,246806,121827,124909,246736,138367
"11666",2017-06-01,"sbgo","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11667",2017-06-01,"sbgo","transporte não regular","voo doméstico",1353,1365,2718,5391,4537,9928,0,0,0,0
"11668",2017-06-01,"sbgo","transporte não regular","voo internacional",4,7,11,0,0,0,0,0,0,0
"11669",2017-06-01,"sbht","transporte regular","voo doméstico",118,118,236,4353,4149,8502,0,0,0,0
"11670",2017-06-01,"sbht","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11671",2017-06-01,"sbht","transporte não regular","voo doméstico",56,55,111,78,95,173,60,130,190,20
"11672",2017-06-01,"sbht","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11673",2017-06-01,"sbiz","transporte regular","voo doméstico",126,126,252,13746,13908,27654,0,0,0,0
"11674",2017-06-01,"sbiz","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11675",2017-06-01,"sbiz","transporte não regular","voo doméstico",163,162,325,478,476,954,0,0,0,0
"11676",2017-06-01,"sbiz","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11677",2017-06-01,"sbjc","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"11678",2017-06-01,"sbjc","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11679",2017-06-01,"sbjc","transporte não regular","voo doméstico",316,317,633,577,429,1006,0,0,0,0
"11680",2017-06-01,"sbjc","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11681",2017-06-01,"sbjr","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"11682",2017-06-01,"sbjr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11683",2017-06-01,"sbjr","transporte não regular","voo doméstico",2315,2319,4634,9792,6182,15974,0,0,0,0
"11684",2017-06-01,"sbjr","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11685",2017-06-01,"sbjv","transporte regular","voo doméstico",194,194,388,18034,17484,35518,0,826,826,0
"11686",2017-06-01,"sbjv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11687",2017-06-01,"sbjv","transporte não regular","voo doméstico",129,130,259,127,66,193,0,0,0,0
"11688",2017-06-01,"sbjv","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11689",2017-06-01,"sblo","transporte regular","voo doméstico",243,242,485,27504,26816,54320,0,0,0,0
"11690",2017-06-01,"sblo","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11691",2017-06-01,"sblo","transporte não regular","voo doméstico",706,711,1417,7341,7116,14457,0,0,0,0
"11692",2017-06-01,"sblo","transporte não regular","voo internacional",2,2,4,0,0,0,0,0,0,0
"11693",2017-06-01,"sbma","transporte regular","voo doméstico",130,130,260,11202,10600,21802,0,0,0,0
"11694",2017-06-01,"sbma","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11695",2017-06-01,"sbma","transporte não regular","voo doméstico",165,165,330,429,406,835,0,0,0,0
"11696",2017-06-01,"sbma","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"11697",2017-06-01,"sbmk","transporte regular","voo doméstico",150,149,299,11888,12351,24239,0,0,0,0
"11698",2017-06-01,"sbmk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11699",2017-06-01,"sbmk","transporte não regular","voo doméstico",252,252,504,675,345,1020,0,0,0,0
"11700",2017-06-01,"sbmk","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"11701",2017-06-01,"sbmq","transporte regular","voo doméstico",202,203,405,23226,20684,43910,13860,35170,49030,0
"11702",2017-06-01,"sbmq","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11703",2017-06-01,"sbmq","transporte não regular","voo doméstico",183,180,363,167,42,209,0,4200,4200,0
"11704",2017-06-01,"sbmq","transporte não regular","voo internacional",2,4,6,0,0,0,0,0,0,0
"11705",2017-06-01,"sbmt","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"11706",2017-06-01,"sbmt","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11707",2017-06-01,"sbmt","transporte não regular","voo doméstico",3067,3075,6142,5215,5144,10359,0,0,0,0
"11708",2017-06-01,"sbmt","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11709",2017-06-01,"sbnf","transporte regular","voo doméstico",548,547,1095,57293,58930,116223,0,0,0,0
"11710",2017-06-01,"sbnf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11711",2017-06-01,"sbnf","transporte não regular","voo doméstico",236,237,473,1454,2132,3586,0,0,0,0
"11712",2017-06-01,"sbnf","transporte não regular","voo internacional",2,2,4,4,0,4,0,0,0,0
"11713",2017-06-01,"sbpb","transporte regular","voo doméstico",4,4,8,320,414,734,0,0,0,0
"11714",2017-06-01,"sbpb","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11715",2017-06-01,"sbpb","transporte não regular","voo doméstico",56,52,108,142,139,281,0,0,0,0
"11716",2017-06-01,"sbpb","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11717",2017-06-01,"sbpj","transporte regular","voo doméstico",272,272,544,27106,26053,53159,0,0,0,0
"11718",2017-06-01,"sbpj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11719",2017-06-01,"sbpj","transporte não regular","voo doméstico",252,250,502,509,317,826,0,0,0,0
"11720",2017-06-01,"sbpj","transporte não regular","voo internacional",2,2,4,3,0,3,0,0,0,0
"11721",2017-06-01,"sbpk","transporte regular","voo doméstico",25,25,50,1275,1196,2471,0,0,0,0
"11722",2017-06-01,"sbpk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11723",2017-06-01,"sbpk","transporte não regular","voo doméstico",41,42,83,78,76,154,0,0,0,0
"11724",2017-06-01,"sbpk","transporte não regular","voo internacional",6,7,13,9,0,9,0,0,0,0
"11725",2017-06-01,"sbpl","transporte regular","voo doméstico",161,161,322,19272,16951,36223,0,0,0,0
"11726",2017-06-01,"sbpl","transporte regular","voo internacional",4,4,8,0,0,0,0,0,0,0
"11727",2017-06-01,"sbpl","transporte não regular","voo doméstico",106,107,213,359,401,760,0,0,0,0
"11728",2017-06-01,"sbpl","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"11729",2017-06-01,"sbpp","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"11730",2017-06-01,"sbpp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11731",2017-06-01,"sbpp","transporte não regular","voo doméstico",134,140,274,207,183,390,0,0,0,0
"11732",2017-06-01,"sbpp","transporte não regular","voo internacional",10,8,18,8,8,16,0,0,0,0
"11733",2017-06-01,"sbpr","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"11734",2017-06-01,"sbpr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11735",2017-06-01,"sbpr","transporte não regular","voo doméstico",1107,1097,2204,1253,1166,2419,0,0,0,0
"11736",2017-06-01,"sbpr","transporte não regular","voo internacional",9,8,17,0,0,0,0,0,0,0
"11737",2017-06-01,"sbpv","transporte regular","voo doméstico",300,299,599,29092,28300,57392,0,0,0,0
"11738",2017-06-01,"sbpv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11739",2017-06-01,"sbpv","transporte não regular","voo doméstico",258,260,518,104,0,104,0,0,0,0
"11740",2017-06-01,"sbpv","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11741",2017-06-01,"sbrb","transporte regular","voo doméstico",115,116,231,12963,13464,26427,0,0,0,0
"11742",2017-06-01,"sbrb","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11743",2017-06-01,"sbrb","transporte não regular","voo doméstico",165,163,328,389,453,842,0,0,0,0
"11744",2017-06-01,"sbrb","transporte não regular","voo internacional",5,5,10,26,0,26,0,0,0,0
"11745",2017-06-01,"sbrj","transporte regular","voo doméstico",3485,3515,7000,351210,354412,705622,0,0,0,0
"11746",2017-06-01,"sbrj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11747",2017-06-01,"sbrj","transporte não regular","voo doméstico",541,505,1046,1222,1274,2496,0,0,0,0
"11748",2017-06-01,"sbrj","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11749",2017-06-01,"sbsj","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"11750",2017-06-01,"sbsj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11751",2017-06-01,"sbsj","transporte não regular","voo doméstico",436,429,865,1175,1086,2261,0,0,0,0
"11752",2017-06-01,"sbsj","transporte não regular","voo internacional",1,21,22,20,0,20,0,0,0,0
"11753",2017-06-01,"sbsl","transporte regular","voo doméstico",543,553,1096,58007,63363,121370,0,0,0,0
"11754",2017-06-01,"sbsl","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11755",2017-06-01,"sbsl","transporte não regular","voo doméstico",241,231,472,1331,1516,2847,55884,140207,196091,0
"11756",2017-06-01,"sbsl","transporte não regular","voo internacional",3,2,5,0,0,0,0,0,0,0
"11757",2017-06-01,"sbsn","transporte regular","voo doméstico",187,187,374,17018,16456,33474,0,0,0,0
"11758",2017-06-01,"sbsn","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11759",2017-06-01,"sbsn","transporte não regular","voo doméstico",187,188,375,279,214,493,2950,3750,6700,0
"11760",2017-06-01,"sbsn","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11761",2017-06-01,"sbsp","transporte regular","voo doméstico",6760,6808,13568,850120,827596,1677716,0,0,0,0
"11762",2017-06-01,"sbsp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11763",2017-06-01,"sbsp","transporte não regular","voo doméstico",1813,1790,3603,7812,6283,14095,0,0,0,0
"11764",2017-06-01,"sbsp","transporte não regular","voo internacional",5,4,9,13,10,23,0,0,0,0
"11765",2017-06-01,"sbte","transporte regular","voo doméstico",402,393,795,41740,45619,87359,18444,66154,84598,168096
"11766",2017-06-01,"sbte","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11767",2017-06-01,"sbte","transporte não regular","voo doméstico",217,226,443,3165,1925,5090,0,0,0,0
"11768",2017-06-01,"sbte","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11769",2017-06-01,"sbtf","transporte regular","voo doméstico",28,27,55,1293,1293,2586,0,0,0,0
"11770",2017-06-01,"sbtf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11771",2017-06-01,"sbtf","transporte não regular","voo doméstico",139,141,280,367,331,698,1643,3193,4836,17676
"11772",2017-06-01,"sbtf","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11773",2017-06-01,"sbtt","transporte regular","voo doméstico",31,31,62,2391,2627,5018,0,0,0,0
"11774",2017-06-01,"sbtt","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11775",2017-06-01,"sbtt","transporte não regular","voo doméstico",80,81,161,305,307,612,836,1550,2386,413
"11776",2017-06-01,"sbtt","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11777",2017-06-01,"sbuf","transporte regular","voo doméstico",7,7,14,386,442,828,0,0,0,0
"11778",2017-06-01,"sbuf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11779",2017-06-01,"sbuf","transporte não regular","voo doméstico",33,32,65,39,61,100,0,0,0,0
"11780",2017-06-01,"sbuf","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11781",2017-06-01,"sbug","transporte regular","voo doméstico",15,15,30,660,669,1329,0,0,0,0
"11782",2017-06-01,"sbug","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11783",2017-06-01,"sbug","transporte não regular","voo doméstico",19,15,34,18,37,55,0,0,0,0
"11784",2017-06-01,"sbug","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11785",2017-06-01,"sbul","transporte regular","voo doméstico",436,432,868,41131,41807,82938,0,0,0,0
"11786",2017-06-01,"sbul","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11787",2017-06-01,"sbul","transporte não regular","voo doméstico",552,555,1107,2127,1562,3689,0,0,0,0
"11788",2017-06-01,"sbul","transporte não regular","voo internacional",1,1,2,5,8,13,0,0,0,0
"11789",2017-06-01,"sbur","transporte regular","voo doméstico",33,33,66,1877,1743,3620,0,0,0,0
"11790",2017-06-01,"sbur","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11791",2017-06-01,"sbur","transporte não regular","voo doméstico",209,207,416,1233,1168,2401,0,0,0,0
"11792",2017-06-01,"sbur","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11793",2017-05-01,"sbbe","transporte regular","voo doméstico",1101,1089,2190,120524,122852,243376,90266,311901,402167,0
"11794",2017-05-01,"sbbe","transporte regular","voo internacional",41,41,82,5436,4659,10095,0,0,0,0
"11795",2017-05-01,"sbbe","transporte não regular","voo doméstico",416,431,847,1897,1067,2964,0,18295,18295,0
"11796",2017-05-01,"sbbe","transporte não regular","voo internacional",9,8,17,15,10,25,0,0,0,0
"11797",2017-05-01,"sbbg","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"11798",2017-05-01,"sbbg","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11799",2017-05-01,"sbbg","transporte não regular","voo doméstico",14,14,28,63,66,129,0,0,0,0
"11800",2017-05-01,"sbbg","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11801",2017-05-01,"sbbh","transporte regular","voo doméstico",56,55,111,1680,1719,3399,0,0,0,0
"11802",2017-05-01,"sbbh","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11803",2017-05-01,"sbbh","transporte não regular","voo doméstico",1702,1699,3401,8158,8242,16400,0,0,0,0
"11804",2017-05-01,"sbbh","transporte não regular","voo internacional",4,4,8,24,24,48,0,0,0,0
"11805",2017-05-01,"sbbi","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"11806",2017-05-01,"sbbi","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11807",2017-05-01,"sbbi","transporte não regular","voo doméstico",884,871,1755,591,17,608,0,0,0,0
"11808",2017-05-01,"sbbi","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11809",2017-05-01,"sbbv","transporte regular","voo doméstico",89,89,178,11865,11693,23558,0,0,0,0
"11810",2017-05-01,"sbbv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11811",2017-05-01,"sbbv","transporte não regular","voo doméstico",88,91,179,379,275,654,0,0,0,0
"11812",2017-05-01,"sbbv","transporte não regular","voo internacional",13,12,25,11,3,14,0,0,0,0
"11813",2017-05-01,"sbcg","transporte regular","voo doméstico",524,529,1053,60500,58386,118886,0,0,0,0
"11814",2017-05-01,"sbcg","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11815",2017-05-01,"sbcg","transporte não regular","voo doméstico",237,238,475,362,949,1311,72842,96592,169434,0
"11816",2017-05-01,"sbcg","transporte não regular","voo internacional",5,4,9,0,0,0,0,0,0,0
"11817",2017-05-01,"sbcj","transporte regular","voo doméstico",87,87,174,5168,5093,10261,0,0,0,0
"11818",2017-05-01,"sbcj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11819",2017-05-01,"sbcj","transporte não regular","voo doméstico",78,76,154,444,27,471,0,0,0,0
"11820",2017-05-01,"sbcj","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11821",2017-05-01,"sbcr","transporte regular","voo doméstico",15,15,30,1094,1051,2145,0,0,0,0
"11822",2017-05-01,"sbcr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11823",2017-05-01,"sbcr","transporte não regular","voo doméstico",49,49,98,371,398,769,0,0,0,0
"11824",2017-05-01,"sbcr","transporte não regular","voo internacional",4,4,8,8,8,16,0,0,0,0
"11825",2017-05-01,"sbct","transporte regular","voo doméstico",2465,2455,4920,267856,261027,528883,136214,10820,147034,336659
"11826",2017-05-01,"sbct","transporte regular","voo internacional",57,56,113,1840,1929,3769,0,89378,89378,0
"11827",2017-05-01,"sbct","transporte não regular","voo doméstico",370,370,740,10765,10214,20979,0,0,0,0
"11828",2017-05-01,"sbct","transporte não regular","voo internacional",11,11,22,145,98,243,0,0,0,0
"11829",2017-05-01,"sbcz","transporte regular","voo doméstico",38,38,76,3477,3178,6655,0,0,0,0
"11830",2017-05-01,"sbcz","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11831",2017-05-01,"sbcz","transporte não regular","voo doméstico",152,152,304,619,715,1334,0,0,0,0
"11832",2017-05-01,"sbcz","transporte não regular","voo internacional",0,1,1,0,0,0,0,0,0,0
"11833",2017-05-01,"sbeg","transporte regular","voo doméstico",851,848,1699,91737,89973,181710,2605,0,2605,0
"11834",2017-05-01,"sbeg","transporte regular","voo internacional",94,103,197,3954,3498,7452,0,0,0,0
"11835",2017-05-01,"sbeg","transporte não regular","voo doméstico",406,404,810,5537,4013,9550,0,0,0,0
"11836",2017-05-01,"sbeg","transporte não regular","voo internacional",81,82,163,318,505,823,0,0,0,0
"11837",2017-05-01,"sbfi","transporte regular","voo doméstico",549,547,1096,69480,67022,136502,0,0,0,0
"11838",2017-05-01,"sbfi","transporte regular","voo internacional",21,21,42,2643,2342,4985,0,0,0,0
"11839",2017-05-01,"sbfi","transporte não regular","voo doméstico",217,218,435,6926,7478,14404,0,0,0,0
"11840",2017-05-01,"sbfi","transporte não regular","voo internacional",35,35,70,146,110,256,0,0,0,0
"11841",2017-05-01,"sbgo","transporte regular","voo doméstico",1242,1244,2486,113153,124214,237367,148558,120904,269462,143905
"11842",2017-05-01,"sbgo","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11843",2017-05-01,"sbgo","transporte não regular","voo doméstico",1310,1290,2600,4465,4781,9246,0,0,0,0
"11844",2017-05-01,"sbgo","transporte não regular","voo internacional",5,5,10,0,0,0,0,0,0,0
"11845",2017-05-01,"sbht","transporte regular","voo doméstico",116,115,231,4011,4197,8208,0,0,0,0
"11846",2017-05-01,"sbht","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11847",2017-05-01,"sbht","transporte não regular","voo doméstico",75,76,151,337,273,610,0,0,0,0
"11848",2017-05-01,"sbht","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11849",2017-05-01,"sbiz","transporte regular","voo doméstico",132,132,264,12892,12982,25874,0,0,0,0
"11850",2017-05-01,"sbiz","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"11851",2017-05-01,"sbiz","transporte não regular","voo doméstico",120,121,241,383,300,683,0,0,0,0
"11852",2017-05-01,"sbiz","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
